code,speaker,gender,stim,rep,sent,metre_ID,stim_metre,tot_syls,ana_syls,tot_feet,cur_foot,foot_syls,wrd_end_syl,acc_phon,phr_phon,init_phon,fin_phon,v_text,phr_end_t,ana_end_t,foot_start_t,foot_end_t,stress_end_t,wrd_fin_syl_start_t,wrd_end_t,v_onset_t,v_offset_t,s_t,e_t,l_t,h_t,l_syl_start_t,l_syl_end_t,h_syl_start_t,h_syl_end_t,v_grand_mean_t,l_grand_mean_t,h_grand_mean_t,s_grand_mean_t,e_grand_mean_t,v_syl,l_syl,h_syl,s_f0,e_f0,v_onset_f0,l_f0,h_f0,slope_st,utt_mean_f0,utt_med_f0,f0_mean,f0_SD,location
M8_MDQ1_4,M8,M,MDQ1,4,you VALued the VASes,132,MDQ1_132,6,1,2,1,3,2,H*,% H* ^[L*H L]%,%,L]%,V,929,42,42,408,238,238,345,110,205,0,771,139,214,42,238,42,238,161,196,287,0,906,2,2,2,85.89,87.10,87.17,87.62,88.88,20.145,88.19,88.12,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ1_4,M8,M,MDQ1,4,you VALued the VASes,132,MDQ1_132,6,1,2,2,2,2,^[L*H,% H* ^[L*H L]%,%,L]%,V,929,42,408,929,683,683,929,488,638,0,771,500,695,408,683,683,929,594,607,822,0,906,5,5,6,85.89,87.10,86.70,86.77,93.62,40.269,90.04,90.11,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ1_5,M8,M,MDQ1,5,You VALued the VASes,132,MDQ1_132,6,1,2,1,3,2,H*,% H* ^[L*H L]%,%,L]%,V,960,75,75,432,276,276,386,156,234,24,790,117,277,75,276,276,386,174,128,317,25,899,2,2,3,86.28,87.67,85.37,84.59,87.55,19.76,86.26,86.36,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ1_5,M8,M,MDQ1,5,You VALued the VASes,132,MDQ1_132,6,1,2,2,2,2,^[L*H,% H* ^[L*H L]%,%,L]%,V,960,75,432,960,705,705,960,508,661,24,790,519,722,432,705,705,960,590,603,827,25,899,5,5,6,86.28,87.67,86.56,86.68,92.17,30.784,89.49,89.62,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ2_1,M8,M,MDQ2,1,You LIVE in the VALLey,132,MDQ2_132,6,1,2,1,3,1,H*,% H* ^[L*H %,%,%,V,683,77,77,340,198,77,198,117,166,7,662,112,159,77,198,77,198,137,129,198,7,770,2,2,2,82.02,88.58,83.78,83.57,84.72,27.75,84.27,84.36,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ2_1,M8,M,MDQ2,1,You LIVE in the VALLey,132,MDQ2_132,6,1,2,2,2,2,^[L*H,% H* ^[L*H %,%,%,V,683,77,340,683,548,548,683,400,510,7,662,428,593,340,548,548,683,466,498,688,7,770,5,5,6,82.02,88.58,83.26,83.69,91.27,55.56,87.43,86.97,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ2_2,M8,M,MDQ2,2,You LIVE in the VALLey,132,MDQ2_132,6,1,2,1,3,1,H*,% H* ^[L*H] %,%,%,V1,751,81,81,365,231,81,231,131,183,18,691,351,171,314,365,81,231,137,383,184,17,743,2,4,2,83.41,88.84,85.71,83.91,86.53,-16.71,85.01,84.78,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ2_2,M8,M,MDQ2,2,You LIVE in the VALLey,132,MDQ2_132,6,1,2,2,2,2,^[L*H],% H* ^[L*H] %,%,%,V2,751,81,365,751,567,567,751,424,528,18,691,444,621,365,567,567,751,467,491,682,17,743,5,5,6,83.41,88.84,83.81,83.92,91.27,48.68,87.12,86.40,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ2_3,M8,M,MDQ2,3,You LIVE in the VALLey,132,MDQ2_132,6,1,2,1,3,1,H*,% H* ^[L*H] %,%,%,V,750,68,68,374,233,68,233,114,180,0,693,126,180,68,233,68,233,127,140,198,0,743,2,2,2,84.43,88.75,84.51,84.85,86.00,23.529,85.61,85.67,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ2_3,M8,M,MDQ2,3,You LIVE in the VALLey,132,MDQ2_132,6,1,2,2,2,2,^[L*H],% H* ^[L*H] %,%,%,V,750,68,374,750,573,573,750,422,530,0,693,435,619,374,573,573,750,455,471,677,0,743,5,5,6,84.43,88.75,83.56,83.62,90.58,44.885,86.55,85.74,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ2_4,M8,M,MDQ2,4,you LIVE in the VALLey,132,MDQ2_132,6,1,2,1,3,1,(*),% (*) L*H %,%,%,V,746,69,69,363,226,69,226,130,183,0,719,132,163,69,226,69,226,147,149,184,0,770,2,2,2,85.86,86.71,85.36,85.42,85.85,12.202,85.75,85.79,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ2_4,M8,M,MDQ2,4,you LIVE in the VALLey,132,MDQ2_132,6,1,2,2,2,2,L*H,% (*) L*H %,%,%,V,746,69,363,746,573,573,746,418,545,0,719,449,624,363,573,573,746,460,495,682,0,770,5,5,6,85.86,86.71,83.48,83.68,91.41,53.809,87.19,86.45,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ2_5,M8,M,MDQ2,5,You LIVE in the VALLey,132,MDQ2_132,6,1,2,1,3,1,(*),% (*) L*H %,%,%,V,746,73,73,350,217,73,217,120,164,10,692,124,225,73,217,217,311,136,141,262,11,745,2,2,3,82.69,88.96,84.79,84.89,85.61,5.899,85.35,85.35,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ2_5,M8,M,MDQ2,5,You LIVE in the VALLey,132,MDQ2_132,6,1,2,2,2,2,L*H,% (*) L*H %,%,%,V,746,73,350,746,574,574,746,422,515,10,692,459,623,350,574,574,746,474,513,681,11,745,5,5,6,82.69,88.96,84.55,84.63,91.95,55.93,88.21,87.78,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ3_1,M8,M,MDQ3,1,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,1,3,2,(*),% (*) ^[L]*H L%,%,L%,V1,1008,125,125,346,266,266,306,163,212,15,756,162,202,125,266,125,266,178,177,225,16,884,2,2,2,84.22,79.51,85.37,85.35,86.03,16.876,85.81,85.84,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ3_1,M8,M,MDQ3,1,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,2,3,3,^[L]*H,% (*) ^[L]*H L%,%,L%,V2,1008,125,346,1008,551,599,1008,397,485,15,756,437,593,346,551,551,599,501,545,729,16,884,5,5,6,84.22,79.51,84.77,84.69,88.58,26.229,86.28,86.11,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ3_2,M8,M,MDQ3,2,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,1,3,2,(*),% (*) ^[L]*H L%,%,L%,V,1039,127,127,374,284,284,316,189,222,27,786,184,329,127,284,316,374,199,194,405,28,869,2,2,4,84.51,78.88,84.30,84.20,85.45,8.549,84.86,84.81,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ3_2,M8,M,MDQ3,2,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,2,3,3,^[L]*H,% (*) ^[L]*H L%,%,L%,V,1039,127,374,1039,589,653,1039,436,527,27,786,464,620,374,589,589,653,510,540,703,28,869,5,5,6,84.51,78.88,84.37,84.26,87.65,22.984,85.61,85.44,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ3_3,M8,M,MDQ3,3,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,1,3,2,H*,% H* ^[L*]H L%,%,L%,V,1016,114,114,364,271,271,313,160,213,10,770,351,168,313,364,114,271,182,432,190,12,870,2,4,2,84.39,79.87,86.44,83.85,86.49,-10.607,85.60,85.57,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ3_3,M8,M,MDQ3,3,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,2,3,3,^[L*]H,% H* ^[L*]H L%,%,L%,V,1016,114,364,1016,577,639,1016,421,525,10,770,463,621,364,577,577,639,505,550,718,12,870,5,5,6,84.39,79.87,83.98,84.15,88.03,26.11,85.83,85.69,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ3_5,M8,M,MDQ3,5,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,1,3,2,H*,% H* >H* L%,%,L%,V,1019,120,120,383,275,275,337,178,224,26,774,172,197,120,275,120,275,196,189,216,29,875,2,2,2,83.11,78.46,86.81,86.63,87.04,15.553,86.95,86.95,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ3_5,M8,M,MDQ3,5,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,2,3,3,>H*,% H* >H* L%,%,L%,V,1019,120,383,1019,582,636,1019,445,539,26,774,471,616,383,582,582,636,515,545,713,29,875,5,5,6,83.11,78.46,85.26,85.24,87.70,19.404,86.39,86.35,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ3_6,M8,M,MDQ3,6,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,1,3,2,H*,% H* >H* L%,%,L%,V,1007,111,111,358,255,255,305,177,217,62,779,147,191,111,255,111,255,210,175,226,74,889,2,2,2,83.19,77.90,85.89,85.15,86.03,21.924,85.68,85.73,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MDQ3_6,M8,M,MDQ3,6,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,2,3,3,>H*,% H* >H* L%,%,L%,V,1007,111,358,1007,564,629,1007,410,513,62,779,454,592,358,564,564,629,502,550,699,74,889,5,5,6,83.19,77.90,84.83,84.72,86.44,12.236,85.54,85.67,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH1_1,M8,M,MWH1,1,Who VALued the VASes,0132,MWH1_0132,6,0,3,1,1,1,H*,% H* >!H* L*H %,%,%,V,1081,0,0,120,120,0.2,120,65,120,55,902,114,91,0,120,0,120,84,147,118,71,992,1,1,1,92.22,88.58,92.25,91.94,92.39,-16.503,92.32,92.32,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH1_1,M8,M,MWH1,1,Who VALued the VASes,0132,MWH1_0132,6,0,3,2,3,2,>!H*,% H* >!H* L*H %,%,%,V1,1081,0,120,515,341,341,461,189,281,55,902,397,202,341,461,120,341,232,467,247,71,992,2,3,2,92.22,88.58,87.45,82.17,86.77,-21.388,83.66,83.31,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH1_1,M8,M,MWH1,1,Who VALued the VASes,0132,MWH1_0132,6,0,3,3,2,2,L*H,% H* >!H* L*H %,%,%,V,1081,0,515,1081,813,813,1081,595,752,55,902,666,875,515,813,813,1081,686,757,965,71,992,5,5,6,92.22,88.58,80.00,77.78,89.09,67.031,83.46,83.67,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH1_2,M8,M,MWH1,2,Who VALued the VASes,0132,MWH1_0132,6,0,3,1,1,1,H*,% H* (*) L*H %,%,%,V,1142,0,0,111,111,-0.4,111,48,111,48,909,44,90,0,111,0,111,67,61,126,67,974,1,1,1,92.36,88.58,92.36,92.36,92.76,8.422,92.47,92.41,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH1_2,M8,M,MWH1,2,Who VALued the VASes,0132,MWH1_0132,6,0,3,2,3,2,(*),% H* (*) L*H %,%,%,V,1142,0,111,535,345,345,454,182,275,48,909,495,224,454,535,111,345,230,573,275,67,974,2,4,2,92.36,88.58,88.28,80.73,86.23,-15.792,82.83,82.81,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH1_2,M8,M,MWH1,2,Who VALued the VASes,0132,MWH1_0132,6,0,3,3,2,2,L*H,% H* (*) L*H %,%,%,V,1142,0,535,1142,825,825,1142,616,767,48,909,683,896,535,825,825,1142,689,758,963,67,974,5,5,6,92.36,88.58,79.85,78.60,88.72,55.665,84.12,84.55,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH1_3,M8,M,MWH1,3,Who VALued the VASes,0132,MWH1_0132,6,0,3,1,1,1,^[H*],% ^[H*] (*) L*H %,%,%,V,1123,0,0,127,127,-0.1,127,49,127,46,889,56,71,0,127,0,127,60,68,87,56,975,1,1,1,94.63,89.20,94.68,94.80,95.08,19.673,94.80,94.80,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH1_3,M8,M,MWH1,3,Who VALued the VASes,0132,MWH1_0132,6,0,3,2,3,2,(*),% ^[H*] (*) L*H %,%,%,V1,1123,0,127,507,338,338,449,190,281,46,889,488,193,449,507,127,338,229,584,233,56,975,2,4,2,94.63,89.20,87.20,80.85,87.04,-15.546,82.78,82.38,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH1_3,M8,M,MWH1,3,Who VALued the VASes,0132,MWH1_0132,6,0,3,3,2,2,L*H,% ^[H*] (*) L*H %,%,%,V,1123,0,507,1123,803,803,1123,580,714,46,889,649,865,507,803,803,1123,679,749,955,56,975,5,5,6,94.63,89.20,80.34,79.57,89.65,60.987,84.59,84.42,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH1_4,M8,M,MWH1,4,Who VALued the VASes,0132,MWH1_0132,6,0,3,1,1,1,^[H*],% ^[H*] !H* L*H %,%,%,V,1122,0,0,122,122,0.2,122,50,121,58,888,73,83,0,122,0,122,64,93,105,74,979,1,1,1,92.10,88.40,92.10,92.30,92.43,17.851,92.27,92.27,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH1_4,M8,M,MWH1,4,Who VALued the VASes,0132,MWH1_0132,6,0,3,2,3,2,!H*,% ^[H*] !H* L*H %,%,%,V1,1122,0,122,502,331,331,449,189,271,58,888,483,345,449,502,331,449,235,582,419,74,979,2,4,3,92.10,88.40,87.81,81.19,82.64,-9.434,82.06,82.04,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH1_4,M8,M,MWH1,4,Who VALued the VASes,0132,MWH1_0132,6,0,3,3,2,2,L*H,% ^[H*] !H* L*H %,%,%,V2,1122,0,502,1122,795,795,1122,585,743,58,888,646,862,502,795,795,1122,690,752,958,74,979,5,5,6,92.10,88.40,80.48,79.89,88.79,50.463,83.86,83.31,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH1_5,M8,M,MWH1,5,Who VALued the VASes,0132,MWH1_0132,6,0,3,1,1,1,H*,% H* (*) L*H %,%,%,V,1122,0,0,128,128,-0.2,128,53,128,39,906,69,103,0,128,0,128,64,84,125,47,988,1,1,1,89.28,87.71,89.25,89.19,89.52,12.538,89.34,89.33,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH1_5,M8,M,MWH1,5,Who VALued the VASes,0132,MWH1_0132,6,0,3,2,3,2,(*),% H* (*) L*H %,%,%,V1,1122,0,128,528,352,352,474,195,280,39,906,508,286,474,528,128,352,229,582,330,47,988,2,4,2,89.28,87.71,86.91,80.24,84.98,-21.863,82.37,82.23,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH1_5,M8,M,MWH1,5,Who VALued the VASes,0132,MWH1_0132,6,0,3,3,2,2,L*H,% H* (*) L*H %,%,%,V2,1122,0,528,1122,806,806,1122,600,758,39,906,668,870,528,806,806,1122,683,756,958,47,988,5,5,6,89.28,87.71,80.77,79.67,88.52,55.972,83.79,83.56,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH2_1,M8,M,MWH2,1,Why do you LIVE in the VALLey,0332,MWH2_0332,8,0,3,1,3,1,H*,% H* (*) L*H %,%,%,V,984,0,0,268,105,-0.2,105,41,99,6,940,15,93,0,105,0,105,59,21,133,9,1013,1,1,1,85.74,82.70,86.67,85.84,87.97,30.714,87.15,87.26,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH2_1,M8,M,MWH2,1,Why do you LIVE in the VALLey,0332,MWH2_0332,8,0,3,2,3,1,(*),% H* (*) L*H %,%,%,V,984,0,268,635,447,268,447,332,388,6,940,422,324,268,447,268,447,389,483,381,9,1013,4,4,4,85.74,82.70,81.43,80.14,81.68,-15.028,80.69,80.56,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH2_1,M8,M,MWH2,1,Why do you LIVE in the VALLey,0332,MWH2_0332,8,0,3,3,2,2,L*H,% H* (*) L*H %,%,%,V,984,0,635,984,848,848,984,693,771,6,940,728,920,635,848,848,984,726,765,988,9,1013,7,7,8,85.74,82.70,78.10,77.59,82.80,34.03,79.10,78.24,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH2_2,M8,M,MWH2,2,Why do you LIVE in the VALLey,332,MWH2_332,8,3,2,1,3,1,(*),%H (*) L*H %,%H,%,V1,778,138,138,440,283,138,283,193,237,7,720,425,153,399,440,138,283,193,425,153,7,720,4,6,4,87.40,81.51,80.76,78.68,82.36,-9.651,79.77,79.74,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH2_2,M8,M,MWH2,2,Why do you LIVE in the VALLey,332,MWH2_332,8,3,2,2,2,2,L*H,%H (*) L*H %,%H,%,V2,778,138,440,778,646,646,778,507,594,7,720,556,696,440,646,646,778,507,556,696,7,720,7,7,8,87.40,81.51,77.78,76.96,81.78,42.472,79.33,79.36,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH2_3,M8,M,MWH2,3,Why do you LIVE in the VALLey,0332,MWH2_0332,8,0,3,1,3,1,>H*,% >H* (*) L*H %,%,%,V,992,0,0,239,106,0.5,106,39,102,17,955,30,117,0,106,106,165,55,42,167,24,1024,1,1,2,85.96,84.49,86.20,86.05,88.00,24.865,87.04,86.99,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH2_3,M8,M,MWH2,3,Why do you LIVE in the VALLey,0332,MWH2_0332,8,0,3,2,3,1,(*),% >H* (*) L*H %,%,%,V,992,0,239,601,423,239,423,307,369,17,955,583,324,544,601,239,423,391,643,408,24,1024,4,6,4,85.96,84.49,83.21,79.97,83.04,-10.428,81.62,81.87,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH2_3,M8,M,MWH2,3,Why do you LIVE in the VALLey,0332,MWH2_0332,8,0,3,3,2,2,L*H,% >H* (*) L*H %,%,%,V2,992,0,601,992,847,847,992,692,786,17,955,720,908,601,847,847,992,749,777,970,24,1024,7,7,8,85.96,84.49,79.02,78.64,86.01,46.757,82.13,81.85,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH2_4,M8,M,MWH2,4,Why do  you LIVE in the VALLey,0332,MWH2_0332,8,0,3,1,3,1,>H*,% >H* (*) L*H %,%,%,V,941,0,0,233,91,0.4,91,219,282,0,921,16,134,0,91,91,166,305,26,203,0,1040,3,1,2,84.62,83.21,86.20,84.61,87.34,24.332,86.34,86.63,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH2_4,M8,M,MWH2,4,Why do  you LIVE in the VALLey,0332,MWH2_0332,8,0,3,2,3,1,(*),% >H* (*) L*H %,%,%,V,941,0,233,577,406,233,406,291,343,0,921,552,311,519,577,233,406,385,637,406,0,1040,4,6,4,84.62,83.21,82.16,79.47,81.81,-8.557,80.60,80.75,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH2_4,M8,M,MWH2,4,Why do  you LIVE in the VALLey,0332,MWH2_0332,8,0,3,3,2,2,L*H,% >H* (*) L*H %,%,%,V,941,0,577,941,814,814,941,644,756,0,921,717,888,577,814,814,941,728,802,997,0,1040,7,7,8,84.62,83.21,79.64,78.40,83.98,40.977,81.10,80.99,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH2_5,M8,M,MWH2,5,Why do you LIVE in the VALLey,0332,MWH2_0332,8,0,3,1,3,1,H*,% H* (*) L*H %,%,%,V,974,0,0,252,146,-0.2,146,46,145,23,926,74,150,0,146,146,202,47,76,157,24,1020,1,1,2,81.89,80.67,82.54,83.19,84.46,17.851,83.93,84.00,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH2_5,M8,M,MWH2,5,Why do you LIVE in the VALLey,0332,MWH2_0332,8,0,3,2,3,1,(*),% H* (*) L*H %,%,%,V,974,0,252,583,420,252,420,308,366,23,926,566,334,525,583,252,420,384,644,413,24,1020,4,6,4,81.89,80.67,82.06,79.80,81.88,-9.617,81.02,81.25,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH2_5,M8,M,MWH2,5,Why do you LIVE in the VALLey,0332,MWH2_0332,8,0,3,3,2,2,L*H,% H* (*) L*H %,%,%,V,974,0,583,974,801,801,974,648,728,23,926,726,870,583,801,801,974,732,818,967,24,1020,7,7,8,81.89,80.67,79.52,78.47,82.14,31.132,80.28,80.33,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH3_1,M8,M,MWH3,1,WHERE'VE you HIDDen the VALuables,0233,MWH3_0233,8,0,3,1,2,1,H*,% H* (*) L*H L%,%,L%,R,1154,0,0,253,169,-0.3,169,74,129,10,944,24,113,0,169,0,169,85,28,130,11,986,1,1,1,83.27,82.80,85.32,83.51,86.02,31.152,85.08,85.21,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
M8_MWH3_1,M8,M,MWH3,1,WHERE'VE you HIDDen the VALuables,0233,MWH3_0233,8,0,3,2,3,2,(*),% H* (*) L*H L%,%,L%,V,1154,0,253,535,403,403,494,300,347,10,944,521,398,494,535,253,403,325,546,433,11,986,3,5,3,83.27,82.80,83.59,81.35,82.92,-14.887,82.32,82.42,84.05,2.881,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M8/sentence_modes/
