code,speaker,gender,stim,rep,sent,metre_ID,stim_metre,ana_text,nuc_pre_text,ana_has_word_end,nuc_is_new_word,tot_syls,ana_syls,tot_feet,cur_foot,foot_syls,wrd_end_syl,acc_phon,phr_phon,init_phon,fin_phon,v_text,phr_end_t,ana_end_t,foot_start_t,foot_end_t,stress_end_t,wrd_fin_syl_start_t,wrd_end_t,v_onset_t,v_offset_t,s_t,e_t,l_t,h_t,l_syl_start_t,l_syl_end_t,h_syl_start_t,h_syl_end_t,v_grand_mean_t,l_grand_mean_t,h_grand_mean_t,s_grand_mean_t,e_grand_mean_t,v_syl,l_syl,h_syl,l_syl_ratio,h_syl_ratio,s_f0,e_f0,v_onset_f0,l_f0,h_f0,lh_slope,lh_slope_z,lh_mean_f0,lh_med_f0,utt_mean_f0,utt_slope,utt_slope_z,spkr_f0_mean,spkr_f0_SD,location
M10_A1241_5,M10,M,A1241,5,They NEED eVALuating,124,A1241_124,they,e-,1,0,7,1,2,2,4,4,L*H,% L*H L*H %,%,%,V2,942,63,288,942,498,755,942,360,474,22,893,419,803,288,498,755,942,383,449,802,26,872,4,4,7,0.62,0.26,80.05,82.86,81.61,81.06,84.98,10.661,4.998,82.95,82.77,82.51,3.902,1.829,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A1422_1,M10,M,A1422,1,The VALLey's by the RIVer,142,A1422_142,they,-ey's by the,1,1,7,1,2,1,4,2,L*H,% L*H L*H %,%,%,V1,1020,63,63,635,264,264,409,103,225,20,982,132,286,63,264,264,409,107,141,316,19,1025,2,2,3,0.34,0.15,81.89,81.87,84.19,84.57,88.70,29.333,13.752,86.19,85.90,84.10,-3.004,-1.409,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A1422_1,M10,M,A1422,1,The VALLey's by the RIVer,142,A1422_142,they,-ey's by the,1,1,7,1,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1020,63,635,1020,829,829,1020,715,765,20,982,721,910,635,829,829,1020,779,785,963,19,1025,6,6,7,0.44,0.42,81.89,81.87,80.49,80.49,85.95,33.159,15.546,83.00,83.03,84.10,-3.004,-1.409,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A1422_2,M10,M,A1422,2,The VALLey's by the RIVer,142,A1422_142,they,-ey's by the,1,1,7,1,2,1,4,2,L*H,% L*H L*H %,%,%,V1,1021,70,70,654,295,295,444,140,262,2,978,214,325,70,295,295,444,133,210,323,2,1017,2,2,3,0.64,0.20,82.34,82.85,84.05,83.83,86.98,35.279,16.54,85.28,85.13,83.26,-2.255,-1.057,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A1422_2,M10,M,A1422,2,The VALLey's by the RIVer,142,A1422_142,they,-ey's by the,1,1,7,1,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1021,70,654,1021,844,844,1021,720,786,2,978,705,921,654,844,844,1021,766,751,965,2,1017,6,6,7,0.27,0.44,82.34,82.85,80.31,80.29,84.20,22.415,10.508,82.14,82.15,83.26,-2.255,-1.057,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A1422_3,M10,M,A1422,3,The VALLey's by the RIVer,142,A1422_142,they,-ey's by the,1,1,7,1,2,1,4,2,L*H,% L*H L*H %,%,%,V1,1026,63,63,699,277,277,425,118,231,12,1026,176,291,63,277,277,425,121,184,308,12,1057,2,2,3,0.53,0.09,81.99,79.34,82.22,82.39,85.25,24.379,11.429,83.23,82.87,82.00,-2.515,-1.179,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A1422_3,M10,M,A1422,3,The VALLey's by the RIVer,142,A1422_142,they,-ey's by the,1,1,7,1,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1026,63,699,1026,882,882,1026,746,824,12,1026,748,950,699,882,882,1026,748,750,971,12,1057,6,6,7,0.27,0.47,81.99,79.34,79.27,79.27,83.42,25.478,11.944,81.06,80.82,82.00,-2.515,-1.179,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A1422_4,M10,M,A1422,4,The VALLey's by the RIVer,142,A1422_142,they,-ey's by the,1,1,7,1,2,1,4,2,L*H,% L*H L*H %,%,%,V1,1061,67,67,682,290,290,436,131,237,19,1034,200,314,67,290,290,436,128,200,318,17,1033,2,2,3,0.60,0.16,81.27,82.80,82.37,82.45,85.29,27.264,12.782,83.49,82.96,82.77,0.359,0.169,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A1422_4,M10,M,A1422,4,The VALLey's by the RIVer,142,A1422_142,they,-ey's by the,1,1,7,1,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1061,67,682,1061,879,879,1061,747,807,19,1034,758,943,682,879,879,1061,763,774,951,17,1033,6,6,7,0.39,0.35,81.27,82.80,80.39,80.37,85.62,34.29,16.076,82.73,82.62,82.77,0.359,0.169,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A1422_5,M10,M,A1422,5,The VALLey's by the RIVer,142,A1422_142,they,-ey's by the,1,1,7,1,2,1,4,2,L*H,%L L*H L*H %,%L,%,V1,1032,70,70,679,284,284,437,158,236,27,989,176,342,70,284,284,437,157,176,348,24,1016,2,2,3,0.50,0.38,80.92,83.33,82.68,82.67,85.28,20.815,9.759,83.79,83.39,82.96,0.04,0.019,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A1422_5,M10,M,A1422,5,The VALLey's by the RIVer,142,A1422_142,they,-ey's by the,1,1,7,1,2,2,2,2,L*H,%L L*H L*H %,%L,%,V2,1032,70,679,1032,862,862,1032,749,798,27,989,760,909,679,862,862,1032,773,785,939,24,1016,6,6,7,0.44,0.28,80.92,83.33,80.76,80.72,84.71,31.603,14.816,82.73,82.79,82.96,0.04,0.019,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A2422_1,M10,M,A2422,1,There's a VALLey with a RIVer,242,A2422_242,there's a,-ey with a,1,1,8,2,2,1,4,2,L*H,% L*H L*H %,%,%,V1,1239,211,211,764,412,412,493,289,354,39,1093,312,474,211,412,412,493,298,326,521,37,1060,3,3,4,0.50,0.77,84.43,87.17,84.90,84.78,89.44,36.794,17.25,87.29,87.71,85.60,0.134,0.063,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A2422_1,M10,M,A2422,1,There's a VALLey with a RIVer,242,A2422_242,there's a,-ey with a,1,1,8,2,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1239,211,764,1239,966,966,1239,840,896,39,1093,854,1024,764,966,966,1239,857,871,1019,37,1060,7,7,8,0.45,0.21,84.43,87.17,82.06,82.10,88.65,45.776,21.461,85.34,85.38,85.60,0.134,0.063,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A2422_2,M10,M,A2422,2,There's a VALLey with a RIVer,242,A2422_242,there's a,-ey with a,1,1,8,2,2,1,4,2,L*H,% L*H L*H %,%,%,V1,1266,220,220,848,459,459,581,322,420,15,1225,360,530,220,459,459,581,308,347,504,15,1114,3,3,4,0.59,0.58,84.07,87.26,85.04,84.72,90.74,42.656,19.998,87.86,87.92,85.48,0.205,0.096,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A2422_2,M10,M,A2422,2,There's a VALLey with a RIVer,242,A2422_242,there's a,-ey with a,1,1,8,2,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1266,220,848,1266,1065,1065,1266,965,1001,15,1225,933,1134,848,1065,1065,1266,890,860,1041,15,1114,7,7,8,0.39,0.34,84.07,87.26,81.00,80.53,89.06,52.753,24.732,84.64,84.38,85.48,0.205,0.096,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A2422_3,M10,M,A2422,3,There's a VALLey with a RIVer,242,A2422_242,there's a,-ey with a,1,1,8,2,2,1,4,2,L*H,% L*H L*H %,%,%,V1,1208,225,225,826,455,455,549,308,425,15,1198,320,537,225,455,455,549,291,304,532,13,1138,3,3,4,0.41,0.87,80.54,83.17,83.34,83.39,87.64,22.698,10.641,85.27,84.64,84.11,0.35,0.164,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A2422_3,M10,M,A2422,3,There's a VALLey with a RIVer,242,A2422_242,there's a,-ey with a,1,1,8,2,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1208,225,826,1208,1034,1034,1208,920,975,15,1198,881,1100,826,1034,1034,1208,872,833,1046,13,1138,7,7,8,0.26,0.38,80.54,83.17,81.18,80.89,86.86,32.983,15.463,83.36,82.98,84.11,0.35,0.164,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A2422_4,M10,M,A2422,4,There's a VALLey with a RIVer,242,A2422_242,there's a,-ey with a,1,1,8,2,2,1,4,2,L*H,% L*H L*H %,%,%,V1,1257,208,208,838,433,433,551,291,391,27,1198,333,519,208,433,433,551,293,339,518,27,1100,3,3,4,0.56,0.73,82.43,84.90,83.80,83.34,87.40,27.477,12.882,85.56,86.17,84.02,-0.05,-0.024,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A2422_4,M10,M,A2422,4,There's a VALLey with a RIVer,242,A2422_242,there's a,-ey with a,1,1,8,2,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1257,208,838,1257,1055,1055,1257,952,995,27,1198,958,1130,838,1055,1055,1257,887,893,1045,27,1100,7,7,8,0.55,0.37,82.43,84.90,80.76,80.80,87.28,44.63,20.924,84.27,84.25,84.02,-0.05,-0.024,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A2422_5,M10,M,A2422,5,There's a VALLey with a RIVer,242,A2422_242,there's a,-ey with a,1,1,8,2,2,1,4,2,L*H,% L*H L*H %,%,%,V1,1250,214,214,801,439,439,554,291,395,19,1216,361,526,214,439,439,554,287,363,521,18,1119,3,3,4,0.65,0.76,72.62,82.52,83.41,83.09,86.81,26.39,12.372,85.18,85.68,83.62,1.571,0.736,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A2422_5,M10,M,A2422,5,There's a VALLey with a RIVer,242,A2422_242,there's a,-ey with a,1,1,8,2,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1250,214,801,1250,1051,1051,1250,922,991,19,1216,852,1119,801,1051,1051,1250,879,821,1040,18,1119,7,7,8,0.20,0.34,72.62,82.52,81.25,80.63,87.26,28.472,13.348,83.29,82.28,83.62,1.571,0.736,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A2422_6,M10,M,A2422,6,There's a VALLey with a RIVer,242,A2422_242,there's a,-ey with a,1,1,8,2,2,1,4,2,L*H,% L*H L*H %,%,%,V1,1260,227,227,891,489,489,611,321,427,13,1235,383,584,227,489,489,611,291,349,523,14,1122,3,3,4,0.60,0.78,85.88,87.56,85.67,84.71,89.64,28.033,13.142,87.76,88.76,85.70,-0.392,-0.184,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A2422_6,M10,M,A2422,6,There's a VALLey with a RIVer,242,A2422_242,there's a,-ey with a,1,1,8,2,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1260,227,891,1260,1101,1101,1260,986,1046,13,1235,987,1176,891,1101,1101,1260,872,873,1061,14,1122,7,7,8,0.46,0.47,85.88,87.56,81.71,81.72,88.93,46.074,21.601,85.42,85.50,85.70,-0.392,-0.184,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A3422_1,M10,M,A3422,1,There was a VALLey with a RIVer,342,A3422_342,there was a,-ey with a,1,1,9,3,2,1,4,2,L*H,% L*H L*H %,%,%,V1,1296,288,288,889,552,552,643,383,510,44,1226,456,635,288,552,552,643,386,456,635,52,1196,4,4,5,0.64,0.91,81.64,81.64,82.81,82.14,85.45,23.333,10.939,83.81,84.21,82.38,-1.104,-0.518,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A3422_1,M10,M,A3422,1,There was a VALLey with a RIVer,342,A3422_342,there was a,-ey with a,1,1,9,3,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1296,288,889,1296,1094,1094,1296,960,1036,44,1226,1001,1177,889,1094,1094,1296,954,995,1156,52,1196,8,8,9,0.55,0.41,81.64,81.64,79.47,79.14,83.69,30.711,14.398,81.46,81.62,82.38,-1.104,-0.518,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A3422_2,M10,M,A3422,2,There was a VALLey with a RIVer,342,A3422_342,there was a,-ey with a,1,1,9,3,2,1,4,2,L*H,% L*H L*H %,%,%,V1,1267,251,251,867,485,485,596,351,446,20,1206,414,579,251,485,485,596,403,472,629,25,1204,4,4,5,0.70,0.85,82.31,82.82,83.33,82.41,86.26,28.494,13.359,84.45,84.93,82.95,0.17,0.08,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A3422_2,M10,M,A3422,2,There was a VALLey with a RIVer,342,A3422_342,there was a,-ey with a,1,1,9,3,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1267,251,867,1267,1062,1062,1267,955,1010,20,1206,978,1157,867,1062,1062,1267,976,1000,1164,25,1204,8,8,9,0.57,0.46,82.31,82.82,80.25,80.09,86.28,40.388,18.935,83.10,83.09,82.95,0.17,0.08,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A3422_3,M10,M,A3422,3,There was a VALLey with a RIVer,342,A3422_342,there was a,-ey with a,1,1,9,3,2,1,4,2,L*H,% L*H L*H %,%,%,V1,1430,340,340,1015,617,617,738,467,574,20,1399,497,685,340,617,617,738,411,439,602,15,1225,4,4,5,0.57,0.56,82.79,82.86,83.32,83.05,85.88,20.428,9.577,84.53,84.54,83.71,0.821,0.385,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A3422_3,M10,M,A3422,3,There was a VALLey with a RIVer,342,A3422_342,there was a,-ey with a,1,1,9,3,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1430,340,1015,1430,1250,1250,1430,1114,1172,20,1399,1106,1303,1015,1250,1250,1430,970,963,1136,15,1225,8,8,9,0.39,0.29,82.79,82.86,81.60,81.44,86.56,28.83,13.516,83.94,83.88,83.71,0.821,0.385,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A3422_4,M10,M,A3422,4,There was a VALLey with a RIVer,342,A3422_342,there was a,-ey with a,1,1,9,3,2,1,4,2,L*H,% L*H L*H %,%,%,V1,1416,397,397,1006,650,650,761,492,593,41,1326,555,738,397,650,650,761,390,453,624,22,1170,4,4,5,0.62,0.79,82.13,82.43,82.71,82.49,84.92,13.957,6.543,83.67,83.98,82.33,-0.487,-0.228,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A3422_4,M10,M,A3422,4,There was a VALLey with a RIVer,342,A3422_342,there was a,-ey with a,1,1,9,3,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1416,397,1006,1416,1238,1238,1416,1103,1162,41,1326,1116,1278,1006,1238,1238,1416,969,980,1125,22,1170,8,8,9,0.47,0.22,82.13,82.43,80.43,80.43,83.60,23.075,10.818,82.00,81.97,82.33,-0.487,-0.228,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A3422_5,M10,M,A3422,5,There was a VALLey with a RIVer,342,A3422_342,there was a,-ey with a,1,1,9,3,2,1,4,2,L*H,% L*H L*H %,%,%,V1,1321,315,315,855,543,543,628,405,499,71,1247,444,632,315,543,628,795,395,438,647,79,1190,4,4,6,0.57,0.02,81.56,81.63,81.87,81.55,84.75,20.166,9.454,83.23,83.45,82.05,-0.343,-0.161,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_A3422_5,M10,M,A3422,5,There was a VALLey with a RIVer,342,A3422_342,there was a,-ey with a,1,1,9,3,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1321,315,855,1321,1129,1129,1321,1003,1048,71,1247,933,1179,855,1129,1129,1321,994,942,1130,79,1190,8,8,9,0.28,0.26,81.56,81.63,80.15,79.65,84.52,23.429,10.984,81.58,80.88,82.05,-0.343,-0.161,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_H0322_1,M10,M,H0322,1,LALLy's is VALid,032,H0322_032,NA,-y's is,0,1,5,0,2,1,3,2,L*H,% L*H L*H %,%,%,V1,919,0,0,496,196,196,380,43,124,3,805,96,204,0,196,196,380,48,107,226,3,842,1,1,2,0.49,0.04,80.98,79.39,80.43,80.52,85.25,50.366,23.613,83.13,83.50,81.27,-3.799,-1.781,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_H0322_1,M10,M,H0322,1,LALLy's is VALid,032,H0322_032,NA,-y's is,0,1,5,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,919,0,496,919,717,717,919,556,650,3,805,626,729,496,717,717,919,580,657,769,3,842,4,4,5,0.59,0.06,80.98,79.39,80.09,79.14,81.34,24.749,11.603,80.20,80.11,81.27,-3.799,-1.781,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_H0322_2,M10,M,H0322,2,LALLy's is VALid,032,H0322_032,NA,-y's is,0,1,5,0,2,1,3,2,L*H,% L*H L*H %,%,%,V1,961,0,0,504,191,191,384,30,133,0,820,63,278,0,191,191,384,34,72,297,0,840,1,1,2,0.33,0.45,81.30,81.53,81.32,81.19,83.78,12.719,5.963,82.89,83.09,81.69,-2.735,-1.282,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_H0322_2,M10,M,H0322,2,LALLy's is VALid,032,H0322_032,NA,-y's is,0,1,5,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,961,0,504,961,715,715,961,580,666,0,820,634,782,504,715,715,961,602,664,810,0,840,4,4,5,0.62,0.27,81.30,81.53,80.12,79.46,81.81,19.24,9.02,80.50,80.31,81.69,-2.735,-1.282,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_H0322_3,M10,M,H0322,3,LALLy's is VALid,032,H0322_032,NA,-y's is,0,1,5,0,2,1,3,2,L*H,% L*H L*H %,%,%,V1,1026,0,0,573,248,248,457,66,188,2,977,86,321,0,248,248,457,58,76,279,2,915,1,1,2,0.35,0.35,80.40,81.58,80.67,80.77,83.71,15.72,7.37,82.35,82.28,81.30,-0.72,-0.338,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_H0322_3,M10,M,H0322,3,LALLy's is VALid,032,H0322_032,NA,-y's is,0,1,5,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1026,0,573,1026,766,766,1026,636,722,2,977,692,827,573,766,766,1026,593,664,803,2,915,4,4,5,0.62,0.23,80.40,81.58,80.49,79.74,81.82,19.488,9.137,80.65,80.58,81.30,-0.72,-0.338,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_H0322_4,M10,M,H0322,4,LALLy's is VALid,032,H0322_032,NA,-y's is,0,1,5,0,2,1,3,2,L*H,% L*H L*H %,%,%,V1,986,0,0,532,201,201,394,42,159,4,938,62,293,0,201,201,394,46,67,302,4,915,1,1,2,0.31,0.48,80.48,78.27,80.52,80.61,85.42,20.883,9.79,83.23,83.15,81.79,-3.556,-1.667,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_H0322_4,M10,M,H0322,4,LALLy's is VALid,032,H0322_032,NA,-y's is,0,1,5,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,986,0,532,986,735,735,986,598,684,4,938,632,811,532,735,735,986,593,634,816,4,915,4,4,5,0.49,0.30,80.48,78.27,79.70,79.31,82.19,19.574,9.177,80.59,80.43,81.79,-3.556,-1.667,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_H0322_5,M10,M,H0322,5,LALLy's is VALid,032,H0322_032,NA,-y's is,0,1,5,0,2,1,3,2,L*H,% L*H L*H %,%,%,V1,1015,0,0,564,235,235,428,73,182,11,894,106,326,0,235,235,428,68,98,301,10,857,1,1,2,0.45,0.47,80.24,80.18,80.02,79.46,83.66,21.144,9.913,81.74,81.73,81.31,-0.843,-0.395,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_H0322_5,M10,M,H0322,5,LALLy's is VALid,032,H0322_032,NA,-y's is,0,1,5,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1015,0,564,1015,766,766,1015,623,708,11,894,678,799,564,766,766,1015,585,651,783,10,857,4,4,5,0.56,0.13,80.24,80.18,80.46,79.43,81.90,24.151,11.323,80.62,80.53,81.31,-0.843,-0.395,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_H0422_2,M10,M,H0422,2,LALLy's is inVALid,042,H0422_042,NA,-y's is in-,0,0,6,0,2,1,4,2,L*H,% L*H L*H %,%,%,V1,1143,0,0,644,199,199,388,64,139,14,987,149,276,0,199,199,388,69,160,286,15,952,1,1,2,0.75,0.41,81.91,84.34,83.13,83.01,85.69,21.349,10.009,84.67,84.99,82.45,-1.994,-0.935,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_H0422_2,M10,M,H0422,2,LALLy's is inVALid,042,H0422_042,NA,-y's is in-,0,0,6,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1143,0,644,1143,876,876,1143,699,815,14,987,743,919,644,876,876,1143,693,736,900,15,952,5,5,6,0.43,0.16,81.91,84.34,80.55,80.01,85.11,35.238,16.521,81.78,80.89,82.45,-1.994,-0.935,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_H0422_3,M10,M,H0422,3,LALLy's is inVALid,042,H0422_042,NA,-y's is in-,0,0,6,0,2,1,4,2,L*H,% L*H L*H %,%,%,V1,1108,0,0,665,227,227,429,49,171,6,953,64,269,0,227,227,429,46,60,251,6,941,1,1,2,0.28,0.21,82.06,84.37,82.38,82.41,85.74,17.726,8.31,84.09,84.01,83.20,-1.77,-0.83,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_H0422_3,M10,M,H0422,3,LALLy's is inVALid,042,H0422_042,NA,-y's is in-,0,0,6,0,2,2,2,2,L*H,% L*H L*H %,%,%,V2,1108,0,665,1108,864,864,1108,723,809,6,953,731,930,665,864,864,1108,705,714,922,6,941,5,5,6,0.33,0.27,82.06,84.37,80.87,80.84,84.68,22.898,10.735,82.16,81.74,83.20,-1.77,-0.83,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
M10_H0422_4B,M10,M,H0422,4B,LALLy's is inVALid,042,H0422_042,NA,-y's is in-,0,0,6,0,2,1,4,2,L*H,% L*H L*H %,%,%,V1,1164,0,0,694,205,205,421,34,149,0,981,34,301,0,205,205,421,35,35,292,0,929,1,1,2,0.17,0.44,82.75,83.77,81.16,81.16,83.99,12.663,5.937,82.59,82.53,81.88,-1.637,-0.767,83.049,2.133,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M10/alignment and H_Placement/
